,STOCKS,BONDS,COMMODITIES,REAL-ESTATE,MMF,final_equity_return,max_drawdown,sharpe_ratio,volatility,final_equity_return_norm,max_drawdown_norm,sharpe_ratio_norm,volatility_norm,total_metric_growth,total_metric_balanced,total_metric_income
6926,25,5,10,60,0,201.86286916233146,-60.04012803485645,0.34357072533871225,0.2319465605146085,1.369404816514981,-1.0911842238677412,-0.22183014678637208,1.4208515666458195,0.6872141428103861,0.32549944629604677,0.011313654408582119
6927,25,5,15,0,55,92.35831291223303,-48.74715100068327,0.39151526577726353,0.15888203160978484,-0.7885093252920337,-0.15831975385163613,0.31728577568754474,-0.08564176553185647,-0.40253511340404063,-0.205156369685084,-0.10013212031531299
6928,25,5,15,5,50,104.33896699084117,-50.11740721455716,0.39361984094253016,0.1646867109576169,-0.5524166570994885,-0.27151075148438153,0.34095082641615904,0.03404299619882682,-0.27296130922426143,-0.12491089141615892,-0.08714505197076294
6929,25,5,15,10,45,116.17160757257558,-51.36686402805276,0.390060491994697,0.17168350389267895,-0.31924076633630105,-0.374723027981756,0.30092746455127634,0.17830755331421497,-0.1537746274405522,-0.06352350588968836,-0.0770509065875235
6930,25,5,15,15,40,127.74704402752045,-52.46971827349844,0.3843515532672078,0.17887993582273662,-0.09113338086217815,-0.46582509416584944,0.23673288180494526,0.3266884007733802,-0.03998170716074834,-0.009536353425863404,-0.06642469919822351
6931,25,5,15,20,35,138.95311927790766,-53.4429037361647,0.378115675150821,0.18582638074482338,0.12969531417161792,-0.5462157775180194,0.16661309022075935,0.4699148488778353,0.06971415909862236,0.04145627092151168,-0.054715449326435295
6932,25,5,15,25,30,149.67642920429716,-54.32407866323417,0.3720488831441744,0.1923378551326987,0.34101055921298257,-0.6190058645645677,0.09839459987330021,0.6041727835421105,0.17480112621132637,0.09040791112149646,-0.0427791740443412
6933,25,5,15,30,25,159.80416025576056,-55.127571400773135,0.36641978165553113,0.19835611784588997,0.5405892325465065,-0.6853789586121247,0.03509775284983733,0.7282613499725666,0.27436291967598403,0.13724078816355204,-0.031007772127090133
6934,25,5,15,35,20,169.22600563102878,-55.842545841003755,0.36130557777178046,0.2038822979090294,0.726257610862884,-0.7444399352033723,-0.02240929006449956,0.8422038271543109,0.3675142203966116,0.18167930795419115,-0.019081114219382717
6935,25,5,15,40,15,177.83611613284,-56.4819203475062,0.3567007898604821,0.20894392712650522,0.895929813103901,-0.7972559250300866,-0.07418816749013901,0.9465678842471312,0.4529921633793179,0.22281517938351247,-0.007505051137889518
6936,25,5,15,45,10,185.53503876767388,-57.05645261398443,0.3525669645669228,0.21357877821359236,1.047646002816064,-0.8447155750987553,-0.12067127101137395,1.0421323443619526,0.5295769455179424,0.2597112755480857,0.0032772021303176246
6937,25,5,15,50,5,192.2315945368316,-57.57509808424439,0.34885521940202835,0.21782700876907063,1.1796093921992505,-0.8875586562700196,-0.16240826338331815,1.129725203733129,0.5961422349657343,0.2914811842048852,0.01288712496853578
6938,25,5,15,55,0,197.84464676285023,-58.21096638514176,0.345516199470742,0.2217274608768077,1.2902210890273087,-0.9400850134672117,-0.19995411936500945,1.2101473344285658,0.6496327565147928,0.31459117013121896,0.01553411324998577
6939,25,5,20,0,50,93.93056864707512,-50.075116006024615,0.362290634753188,0.16192723320520533,-0.7575262045805622,-0.2680172558618658,-0.011332744156179863,-0.0228537620039925,-0.4613939259302243,-0.3249894594306322,-0.19093951213503665
6940,25,5,20,5,45,105.85284521363687,-50.75126419083211,0.3702902276080315,0.16572850476243695,-0.5225839328931697,-0.3238709617681203,0.07861926793750426,0.055523397756056504,-0.3147256139933549,-0.21460948531250132,-0.15220207497005012
6941,25,5,20,10,40,117.60752001823809,-51.73025431494028,0.37200782077313244,0.1710181352029161,-0.2909444480916523,-0.4047411433432337,0.09793287101239637,0.16458853658212508,-0.18468519009120204,-0.13204342698817384,-0.1302571937984482
